,name,review_count,rating,address,zipcode,city,coordinates,phone,lat,lng,category
1901,Chakra Bowls Cafe,40,4.0,"'33 Arlington Ave', 'Poughkeepsie, NY 12603'",12603,Poughkeepsie,"{'latitude': 41.69887, 'longitude': -73.89835}",(845) 849-0399,41.69887,-73.89835,Restaurant
1902,OzN'Bones BBQ,22,4.0,"'43 Hayward Ave', 'Colchester, CT 06415'",06415,Colchester,"{'latitude': 41.57523352828462, 'longitude': -72.33065562119427}",(860) 537-3355,41.57523352828462,-72.33065562119427,Restaurant
1903,Cafe Maya & Cantina,372,4.0,"'448 Rt 9', 'Fishkill, NY 12524'",12524,Fishkill,"{'latitude': 41.5190090079634, 'longitude': -73.8884004727883}",(845) 896-4042,41.5190090079634,-73.8884004727883,Restaurant
1904,La Mision Restaurante,49,4.5,"'621 Warren St', 'Hudson, NY 12534'",12534,Hudson,"{'latitude': 42.2474319749987, 'longitude': -73.783775848048}",(518) 697-6220,42.2474319749987,-73.783775848048,Restaurant
1905,Santa Fe Restaurant,55,3.5,"'52 Broadway', 'Tivoli, NY 12583'",12583,Tivoli,"{'latitude': 42.0583599630335, 'longitude': -73.9088532803977}",(845) 757-4100,42.0583599630335,-73.9088532803977,Restaurant
1906,Hudson Sandwich Company,62,4.0,"'1004 Main St', 'Ste 1', 'Fishkill, NY 12524'",12524,Fishkill,"{'latitude': 41.532116, 'longitude': -73.905742}",(845) 765-2126,41.532116,-73.905742,Restaurant
1907,The Amsterdam,155,4.0,"'6380 Mill St', 'Rhinebeck, NY 12572'",12572,Rhinebeck,"{'latitude': 41.9263000736972, 'longitude': -73.9121099933982}",(845) 516-5033,41.9263000736972,-73.9121099933982,Restaurant
1908,Aba's Falafel,95,5.0,"'54 East Market St', 'Rhinebeck, NY 12572'",12572,Rhinebeck,"{'latitude': 41.92685, 'longitude': -73.91089}",(845) 876-2324,41.92685,-73.91089,Restaurant
1909,Bar Vegan,2,4.5,"'205 Lark St', 'Albany, NY 12210'",12210,Albany,"{'latitude': 42.6561697366694, 'longitude': -73.76418243607723}",(518) 818-0833,42.6561697366694,-73.76418243607723,Restaurant
1910,Buddha Bistro,7,4.5,"'27 Siemon Co Dr', 'Ste 108S', 'Watertown, CT 06795'",06795,Watertown,"{'latitude': 41.6028384901638, 'longitude': -73.1114560748972}",(860) 417-6737,41.6028384901638,-73.1114560748972,Restaurant
1911,HiLo,41,4.5,"'365 Main St', 'Catskill, NY 12414'",12414,Catskill,"{'latitude': 42.21849, 'longitude': -73.86576}",,42.21849,-73.86576,Restaurant
1912,Poured Candle Bar,15,4.5,"'711 Warren St', 'Hudson, NY 12534'",12534,Hudson,"{'latitude': 42.24691430000001, 'longitude': -73.7833849}",(518) 303-3878,42.24691430000001,-73.7833849,Restaurant
1913,Essie's Restaurant,222,4.5,"'14 Mount Carmel Pl', 'Poughkeepsie, NY 12601'",12601,Poughkeepsie,"{'latitude': 41.7094039916992, 'longitude': -73.9351196289062}",(845) 452-7181,41.7094039916992,-73.9351196289062,Restaurant
1914,The Spicy Green Bean,488,4.0,"'103 New London Turnpike', 'Glastonbury, CT 06033'",06033,Glastonbury,"{'latitude': 41.7140754885517, 'longitude': -72.6046942714442}",(860) 657-3500,41.7140754885517,-72.6046942714442,Restaurant
1915,Lou and Mo’s,11,4.5,"'196 Berlin Turnpike', 'Berlin, CT 06037'",06037,Berlin,"{'latitude': 41.64465, 'longitude': -72.73204}",(860) 505-8079,41.64465,-72.73204,Restaurant
1916,The Green Granary,150,4.5,"'84 Railroad St', 'New Milford, CT 06776'",06776,New Milford,"{'latitude': 41.57856, 'longitude': -73.41325}",(860) 799-7405,41.57856,-73.41325,Restaurant
1917,B & B Wings and Things,74,4.5,"'540 Main St', 'Middletown, CT 06457'",06457,Middletown,"{'latitude': 41.5635078, 'longitude': -72.651297}",(860) 358-9542,41.5635078,-72.651297,Restaurant
1918,The Fresh Monkee,4,4.5,"'2945 Main St', 'Glastonbury, CT 06033'",06033,Glastonbury,"{'latitude': 41.72362008399414, 'longitude': -72.61630147255991}",(860) 633-7711,41.72362008399414,-72.61630147255991,Restaurant
1919,Li'l Deb's Oasis,122,4.5,"'747 Columbia St', 'Hudson, NY 12534'",12534,Hudson,"{'latitude': 42.247199, 'longitude': -73.780838}",(518) 828-4307,42.247199,-73.780838,Restaurant
1920,New York Restaurant,154,4.0,"'353 Main St', 'Catskill, NY 12414'",12414,Catskill,"{'latitude': 42.2193150477104, 'longitude': -73.8654895711639}",(518) 943-5500,42.2193150477104,-73.8654895711639,Restaurant
1921,West Street Grill,285,4.0,"'43 West St', 'Litchfield, CT 06759'",06759,Litchfield,"{'latitude': 41.746564727344, 'longitude': -73.1913621827053}",(860) 567-3885,41.746564727344,-73.1913621827053,Restaurant
1922,Wm Farmer & Sons,252,4.0,"'20 S Front St', 'Hudson, NY 12534'",12534,Hudson,"{'latitude': 42.25575, 'longitude': -73.79631}",(518) 828-1635,42.25575,-73.79631,Restaurant
1923,The Matchbox Cafe,225,4.5,"'6242 Route 9', 'Rhinebeck, NY 12572'",12572,Rhinebeck,"{'latitude': 41.9180875254898, 'longitude': -73.9066004462291}",(845) 876-3911,41.9180875254898,-73.9066004462291,Restaurant
1924,Sage Bistro,70,4.0,"'2050 Western Ave', 'Guilderland, NY 12084'",12084,Guilderland,"{'latitude': 42.697226, 'longitude': -73.889763}",(518) 608-5410,42.697226,-73.889763,Restaurant
1925,The Plum Tomato,131,4.0,"'275 S Main St', 'Colchester, CT 06415'",06415,Colchester,"{'latitude': 41.569289, 'longitude': -72.328752}",(860) 537-3996,41.569289,-72.328752,Restaurant
1926,Angry Tofu Korean Cuisine,293,4.5,"'1030 Silas Deane Hwy', 'Wethersfield, CT 06109'",06109,Wethersfield,"{'latitude': 41.693144, 'longitude': -72.65625}",(860) 513-1004,41.693144,-72.65625,Restaurant
1927,Mockingbird Kitchen & Bar,73,3.5,"'810 Bantam Rd', 'Litchfield, CT 06750'",06750,Litchfield,"{'latitude': 41.724535, 'longitude': -73.237055}",(860) 361-6730,41.724535,-73.237055,Restaurant
1928,Baba Louies,239,4.0,"'517 Warren St', 'Hudson, NY 12534'",12534,Hudson,"{'latitude': 42.2490043640137, 'longitude': -73.7862701416016}",(518) 751-2155,42.2490043640137,-73.7862701416016,Restaurant
1929,Nina's Desi Kitchen,26,5.0,"'26 N Main St', 'Southington, CT 06489'",06489,Southington,"{'latitude': 41.60218195497264, 'longitude': -72.87849103739968}",(860) 281-1786,41.60218195497264,-72.87849103739968,Restaurant
1930,Subway,1,1.0,"'Route 4 And 67', 'Schaghticoke, NY 12154'",12154,Schaghticoke,"{'latitude': 42.9069290605826, 'longitude': -73.5837786867174}",(518) 753-4061,42.9069290605826,-73.5837786867174,Restaurant
1931,CONRAD'S Restaurant & Alehouse,151,3.5,"'210 N State Rte 291', 'Liberty, MO 64068'",64068,Liberty,"{'latitude': 39.2461210823674, 'longitude': -94.4457928677368}",(816) 407-1717,39.2461210823674,-94.4457928677368,Restaurant
1932,Smoothie King,6,3.0,"'1171 W Kansas St', 'Liberty, MO 64158'",64158,Liberty,"{'latitude': 39.244427, 'longitude': -94.44046}",(816) 439-5555,39.244427,-94.44046,Restaurant
1933,Rancho Grande Cantina,70,3.0,"'921 W Liberty Dr', 'Liberty, MO 64068'",64068,Liberty,"{'latitude': 39.23885, 'longitude': -94.43519}",(816) 792-4844,39.23885,-94.43519,Restaurant
1934,Corner Cafe Liberty,126,3.5,"'8301 N Flintlock Rd', 'Kansas City, MO 64158'",64158,Kansas City,"{'latitude': 39.243343, 'longitude': -94.46483599999999}",(816) 415-0050,39.243343,-94.46483599999999,Restaurant
1935,Domino's Pizza,31,1.5,"'118 N Conistor Ln', 'Ste C', 'Liberty, MO 64068'",64068,Liberty,"{'latitude': 39.2459652028058, 'longitude': -94.4517398233841}",(816) 415-9400,39.2459652028058,-94.4517398233841,Restaurant
1936,Subway Restaurants,5,2.0,"'820 B South 291 Hwy', 'Liberty, MO 64068'",64068,Liberty,"{'latitude': 39.238716003316, 'longitude': -94.4362409085694}",(816) 407-0800,39.238716003316,-94.4362409085694,Restaurant
1937,Sprouts Farmers Market,43,4.0,"'8383 N Booth Ave', 'Kansas City, MO 64158'",64158,Kansas City,"{'latitude': 39.243908, 'longitude': -94.474815}",(816) 222-0202,39.243908,-94.474815,Restaurant
1938,Dairy Queen Grill & Chill,12,3.0,"'10350 NE Cookingham Dr', 'Kansas City, MO 64157'",64157,Kansas City,"{'latitude': 39.2677151852829, 'longitude': -94.4504901766778}",(816) 439-5253,39.2677151852829,-94.4504901766778,Restaurant
1939,Texas Roadhouse,103,4.0,"'168 N Stewart Ct', 'Liberty, MO 64068'",64068,Liberty,"{'latitude': 39.246372, 'longitude': -94.4538}",(816) 781-9899,39.246372,-94.4538,Restaurant
1940,Starbucks,52,3.0,"'1915 Star Dr', 'Liberty, MO 64068'",64068,Liberty,"{'latitude': 39.245112, 'longitude': -94.449917}",(816) 792-0018,39.245112,-94.449917,Restaurant
1941,Joy Wok Super Buffet,100,2.5,"'8320 N Church Rd', 'Kansas City, MO 64158'",64158,Kansas City,"{'latitude': 39.24246, 'longitude': -94.46244}",(816) 415-9888,39.24246,-94.46244,Restaurant
1942,Yogurtini Shoal Creek,12,4.0,"'8375 N Booth Ave', 'Kansas City, MO 64158'",64158,Kansas City,"{'latitude': 39.2441716, 'longitude': -94.4766382}",(816) 222-4882,39.2441716,-94.4766382,Restaurant
1943,Olive Garden Italian Restaurant,60,3.0,"'105 N Blue Jay Dr', 'Liberty, MO 64068'",64068,Liberty,"{'latitude': 39.2449402, 'longitude': -94.44853358918843}",(816) 407-7719,39.2449402,-94.44853358918843,Restaurant
1944,Smoothie King,21,3.0,"'9269 NE 83rd Ter', 'Kansas City, MO 64158'",64158,Kansas City,"{'latitude': 39.243793, 'longitude': -94.46691}",(816) 792-2422,39.243793,-94.46691,Restaurant
1945,The Farm Table,318,4.0,"'219 South St', 'Bernardston, MA 01337'",01337,Bernardston,"{'latitude': 42.658211, 'longitude': -72.5619356}",(413) 648-5200,42.658211,-72.5619356,Restaurant
1946,Hillside Pizza,37,4.5,"'77 Church St', 'Bernardston, MA 01337'",01337,Bernardston,"{'latitude': 42.6702842712402, 'longitude': -72.547119140625}",(413) 648-0500,42.6702842712402,-72.547119140625,Restaurant
1947,The Grapevine Bistro,109,4.5,"'413 N Broadway St', 'Truth or Consequences, NM 87901'",87901,Truth or Consequences,"{'latitude': 33.12882, 'longitude': -107.255}",(575) 894-0404,33.12882,-107.255,Restaurant
1948,Revel,105,4.5,"'304 N Bullard St', 'Silver City, NM 88061'",88061,Silver City,"{'latitude': 32.77064, 'longitude': -108.27606}",(575) 388-4920,32.77064,-108.27606,Restaurant
1949,Kranberry's Chatterbox,243,4.0,"'1405 Main St', 'Lordsburg, NM 88045'",88045,Lordsburg,"{'latitude': 32.34093, 'longitude': -108.71459}",(575) 542-9400,32.34093,-108.71459,Restaurant
1950,Silver City Food Co-Op,18,4.5,"'520 N Bullard St', 'Silver City, NM 88061'",88061,Silver City,"{'latitude': 32.7722969055176, 'longitude': -108.275856018066}",(575) 388-2343,32.7722969055176,-108.275856018066,Restaurant
1951,Pacific Grill,52,4.0,"'800 N Date St', 'Truth or Consequencs, NM 87901'",87901,Truth or Consequencs,"{'latitude': 33.1380982, 'longitude': -107.2507643}",(575) 894-7687,33.1380982,-107.2507643,Restaurant
1952,Ramona's Cafe,112,4.5,"'904 E Motel Dr', 'Lordsburg, NM 88045'",88045,Lordsburg,"{'latitude': 32.346593704622, 'longitude': -108.693966878373}",(575) 542-3030,32.346593704622,-108.693966878373,Restaurant
1953,Passion Pie Cafe,229,4.5,"'406 Main St', 'Truth or Consequences, NM 87901'",87901,Truth or Consequences,"{'latitude': 33.13031, 'longitude': -107.25424}",(575) 894-6848,33.13031,-107.25424,Restaurant
1954,Little Toad Creek Brewery & Distillery,200,4.0,"'200 N Bullard St', 'Silver City, NM 88061'",88061,Silver City,"{'latitude': 32.7698669433594, 'longitude': -108.276313781738}",(575) 956-6144,32.7698669433594,-108.276313781738,Restaurant
1955,The Jalisco Cafe,189,4.0,"'100 S Bullard St', 'Silver City, NM 88061'",88061,Silver City,"{'latitude': 32.7688, 'longitude': -108.27685}",(575) 388-2060,32.7688,-108.27685,Restaurant
1956,Tranquilbuzz Coffee House,43,4.5,"'300 N Arizona St', 'Silver city, NM 88061'",88061,Silver city,"{'latitude': 32.770789, 'longitude': -108.277612}",(828) 542-0216,32.770789,-108.277612,Restaurant
1957,A & B Drive In,51,4.0,"'211 N Broadway St', 'Truth or Consequencs, NM 87901'",87901,Truth or Consequencs,"{'latitude': 33.128866, 'longitude': -107.251832}",(575) 894-9294,33.128866,-107.251832,Restaurant
1958,Diane's,99,4.0,"'510 N Bullard St', 'Silver City, NM 88061'",88061,Silver City,"{'latitude': 32.77218, 'longitude': -108.27605}",(575) 538-8722,32.77218,-108.27605,Restaurant
1959,Adobe Springs Cafe,107,3.5,"'614 N Bullard St', 'Silver City, NM 88061'",88061,Silver City,"{'latitude': 32.77296, 'longitude': -108.27582}",(575) 538-3665,32.77296,-108.27582,Restaurant
1960,Full Moon Kitchen,1,5.0,"'109 Austin St', 'Truth or Consequences, NM 87901'",87901,Truth or Consequences,"{'latitude': 33.1277373, 'longitude': -107.2504323}",,33.1277373,-107.2504323,Restaurant
1961,Del Taco,11,2.5,"'2629 Hwy 180 E', 'Silver City, NM 88061'",88061,Silver City,"{'latitude': 32.78788, 'longitude': -108.246207}",(575) 388-1116,32.78788,-108.246207,Restaurant
1962,Fry House,29,3.0,"'601 N Bullard St', 'Ste C', 'Silver City, NM 88061'",88061,Silver City,"{'latitude': 32.7727794833168, 'longitude': -108.276579499041}",(575) 388-1964,32.7727794833168,-108.276579499041,Restaurant
1963,La Baracca,14,5.0,"'304 S Pershing St', 'Truth or Consequences, NM 87901'",87901,Truth or Consequences,"{'latitude': 33.12889981960759, 'longitude': -107.25225466139888}",(575) 300-7018,33.12889981960759,-107.25225466139888,Restaurant
1964,McDonald's,46,2.0,"'1105 S Main', 'Lordsburg, NM 88045'",88045,Lordsburg,"{'latitude': 32.3435861, 'longitude': -108.712885}",(575) 542-8819,32.3435861,-108.712885,Restaurant
1965,A Smudge of Fudge,1,2.0,"'116 N Bullard St', 'Silver City, NM 88061'",88061,Silver City,"{'latitude': 32.769394, 'longitude': -108.276314}",(714) 515-0832,32.769394,-108.276314,Restaurant
1966,The Ice Cream Emporium,6,5.0,"'312 N Bullard St', 'Silver City, NM 88061'",88061,Silver City,"{'latitude': 32.7708206176758, 'longitude': -108.275993347168}",(575) 322-2422,32.7708206176758,-108.275993347168,Restaurant
1967,Subway,4,2.5,"'1900 N Date St', 'Truth Or Consequences, NM 87901'",87901,Truth Or Consequences,"{'latitude': 33.149561, 'longitude': -107.247812}",(575) 894-4782,33.149561,-107.247812,Restaurant
1968,Superfresh! Organic Cafe,132,4.0,"'30 Main St', 'Brattleboro, VT 05301'",05301,Brattleboro,"{'latitude': 42.8507496420662, 'longitude': -72.5580666871769}",(802) 579-1751,42.8507496420662,-72.5580666871769,Restaurant
1969,Three Stones,174,4.5,"'105 Canal St', 'Brattleboro, VT 05301'",05301,Brattleboro,"{'latitude': 42.8485299, 'longitude': -72.56081}",(802) 246-1035,42.8485299,-72.56081,Restaurant
1970,Thai Bamboo Exotic Thai Cuisine,115,4.5,"'31 Central Square', 'Troy, NH 03465'",03465,Troy,"{'latitude': 42.825361, 'longitude': -72.183649}",(603) 242-6266,42.825361,-72.183649,Restaurant
1971,Dosa Kitchen,25,4.5,"'45 Farmhouse Sq', 'Brattleboro, VT 05301'",05301,Brattleboro,"{'latitude': 42.862986, 'longitude': -72.56758590890625}",(802) 579-1901,42.862986,-72.56758590890625,Restaurant
1972,duo Restaurant,185,4.0,"'136 Main St', 'Brattleboro, VT 05301'",05301,Brattleboro,"{'latitude': 42.8530693, 'longitude': -72.5585785}",(802) 254-4141,42.8530693,-72.5585785,Restaurant
1973,Echo Restaurant and Lounge,42,4.0,"'73 Main St', 'Brattleboro, VT 05301'",05301,Brattleboro,"{'latitude': 42.851866, 'longitude': -72.557498}",(802) 254-2073,42.851866,-72.557498,Restaurant
1974,Tulip Cafe and Creperie,63,4.0,"'126 Main St', 'Brattleboro, VT 05301'",05301,Brattleboro,"{'latitude': 42.8528187671983, 'longitude': -72.5585338845849}",(802) 490-2061,42.8528187671983,-72.5585338845849,Restaurant
1975,Yalla Vermont,59,5.0,"'80 Main St', 'Brattleboro, VT 05301'",05301,Brattleboro,"{'latitude': 42.8518062457888, 'longitude': -72.5579498163116}",(802) 579-1309,42.8518062457888,-72.5579498163116,Restaurant
1976,T J Buckley's,95,4.5,"'132 Elliot St', 'Brattleboro, VT 05301'",05301,Brattleboro,"{'latitude': 42.85126, 'longitude': -72.5609}",(802) 257-4922,42.85126,-72.5609,Restaurant
1977,Frost This Cakes,6,5.0,"'53 Main St', 'Wilton NH, AL 03086'",03086,Wilton NH,"{'latitude': 42.7690598371801, 'longitude': -71.8150972789364}",(603) 988-1658,42.7690598371801,-71.8150972789364,Restaurant
1978,Subway,3,1.5,"'2250 Main St', 'Athol, MA 01331'",01331,Athol,"{'latitude': 42.5844830027347, 'longitude': -72.2049929815626}",(978) 249-5001,42.5844830027347,-72.2049929815626,Restaurant
1979,A Taste of Vietnam,224,4.5,"'814 N Main St', 'Ste 3', 'Leominster, MA 01453'",01453,Leominster,"{'latitude': 42.5573348999023, 'longitude': -71.7724533081055}",(978) 466-5991,42.5573348999023,-71.7724533081055,Restaurant
1980,Smokestack Roasters,36,5.0,"'39 Mass Ave', 'Lunenburg, MA 01462'",01462,Lunenburg,"{'latitude': 42.587225, 'longitude': -71.770373}",(978) 403-0069,42.587225,-71.770373,Restaurant
1981,The Vermont Country Deli,194,4.5,"'436 Western Ave', 'Brattleboro, VT 05301'",05301,Brattleboro,"{'latitude': 42.8500247628076, 'longitude': -72.582544590213}",(802) 257-9254,42.8500247628076,-72.582544590213,Restaurant
1982,Brattleboro Food Coop,100,4.0,"'2 Main St', 'Brattleboro, VT 05301'",05301,Brattleboro,"{'latitude': 42.8504250305548, 'longitude': -72.5581984054365}",(802) 257-0236,42.8504250305548,-72.5581984054365,Restaurant
1983,Pickity Place,116,4.5,"'248 Nutting Hill Rd', 'Mason, NH 03048'",03048,Mason,"{'latitude': 42.7803203, 'longitude': -71.7825474}",(603) 878-1151,42.7803203,-71.7825474,Restaurant
1984,Strong Style Coffee,20,4.5,"'37 Boulder Dr', 'Fitchburg, MA 01420'",01420,Fitchburg,"{'latitude': 42.5819345088485, 'longitude': -71.7971990727681}",,42.5819345088485,-71.7971990727681,Restaurant
1985,Royal Spice,20,4.0,"'199 N Main St', 'Troy, NH 03465'",03465,Troy,"{'latitude': 42.841371, 'longitude': -72.188627}",(603) 242-3682,42.841371,-72.188627,Restaurant
1986,Hazel,108,4.0,"'75 Elliot St', 'Brattleboro, VT 05301'",05301,Brattleboro,"{'latitude': 42.8519622, 'longitude': -72.5599504}",(802) 579-1092,42.8519622,-72.5599504,Restaurant
1987,Subway,3,4.5,"'2 Ray Ave', 'Fitchburg, MA 01420'",01420,Fitchburg,"{'latitude': 42.5717268085866, 'longitude': -71.7759992735688}",(978) 345-0138,42.5717268085866,-71.7759992735688,Restaurant
1988,Brown Rice Thai Cuisine,146,4.5,"'26 W Boylston St', 'West Boylston, MA 01583'",01583,West Boylston,"{'latitude': 42.361314, 'longitude': -71.782889}",(774) 261-8322,42.361314,-71.782889,Restaurant
1989,Subway,1,5.0,"'281 Shrewsbury St', 'Worcester, MA 01604'",01604,Worcester,"{'latitude': 42.2681468030351, 'longitude': -71.7807027939842}",(508) 756-1968,42.2681468030351,-71.7807027939842,Restaurant
1990,Kenichi  Bistro,88,4.0,"'270 Shrewsbury St', 'Worcester, MA 01604'",01604,Worcester,"{'latitude': 42.268082, 'longitude': -71.781697}",(508) 926-8622,42.268082,-71.781697,Restaurant
1991,"Elliot Street Fish, Chips, & More",63,4.0,"'50 Elliot St', 'Brattleboro, VT 05301'",05301,Brattleboro,"{'latitude': 42.85189, 'longitude': -72.5591}",(802) 451-9482,42.85189,-72.5591,Restaurant
1992,Over Easy Cafe,98,4.0,"'220 Redemption Rock Trl', 'Sterling, MA 01564'",01564,Sterling,"{'latitude': 42.43011, 'longitude': -71.810998}",(978) 422-6686,42.43011,-71.810998,Restaurant
1993,Siam 9 Thai Cuisine - Holden,58,4.5,"'456 Main St', 'Holden, MA 01520'",01520,Holden,"{'latitude': 42.33245, 'longitude': -71.83474}",(508) 210-0535,42.33245,-71.83474,Restaurant
1994,Subway,5,3.5,"'29 Central St', 'Winchendon, MA 01475'",01475,Winchendon,"{'latitude': 42.6810712435512, 'longitude': -72.0476153215999}",(978) 297-0011,42.6810712435512,-72.0476153215999,Restaurant
1995,Cafe Reyes,183,4.5,"'421 Shrewsbury St', 'Worcester, MA 01604'",01604,Worcester,"{'latitude': 42.27165, 'longitude': -71.77374}",(508) 762-9900,42.27165,-71.77374,Restaurant
1996,Uno Pizzeria & Grill,58,2.5,"'905 Merriam Avenue', 'Leominster, MA 01453'",01453,Leominster,"{'latitude': 42.5522537231445, 'longitude': -71.779914855957}",(978) 466-7808,42.5522537231445,-71.779914855957,Restaurant
1997,110 Grill,272,4.0,"'123 Front St', 'Worcester, MA 01608'",01608,Worcester,"{'latitude': 42.2619465314354, 'longitude': -71.7989273833282}",(774) 420-2733,42.2619465314354,-71.7989273833282,Restaurant
1998,Craft Table & Bar,58,3.5,"'50 Franklin St', 'Worcester, MA 01608'",01608,Worcester,"{'latitude': 42.26123, 'longitude': -71.80165}",(774) 530-9030,42.26123,-71.80165,Restaurant
1999,Vintage Grille,139,3.5,"'346 Shrewsbury St', 'Worcester, MA 01604'",01604,Worcester,"{'latitude': 42.270153, 'longitude': -71.778084}",(508) 752-0558,42.270153,-71.778084,Restaurant
2000,Stop Cafe Pizza&Grille,54,4.5,"'255 Park Ave', 'Worcester, MA 01610'",01610,Worcester,"{'latitude': 42.26491, 'longitude': -71.81848}",(774) 420-2540,42.26491,-71.81848,Restaurant
