,name,categories,review_count,rating,address,zipcode,city,coordinates,phone,transactions
7430,Eno,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",7,3.0,"['Chihuahua 139', 'Col. Roma Norte', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.4174, 'longitude': -99.16048}",+52 55 7576 0918,[]
7431,Panadería Rosetta,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",214,4.5,"['Colima 179', 'Col. Roma Norte', '06760 Ciudad de Mexico, CDMX', 'Mexico']",06760,Ciudad de Mexico,"{'latitude': 19.419901, 'longitude': -99.16055}",+52 55 5207 2976,[]
7432,Plantasia Cafe,"[{'alias': 'panasian', 'title': 'Pan Asian'}]",9,3.5,"['Puebla 120', 'Col. Roma Nte.', '06700 Ciudad de Mexico, CDMX', 'Mexico']",06700,Ciudad de Mexico,"{'latitude': 19.422813, 'longitude': -99.160249}",+52 55 5122 7625,[]
7433,Annie Veggie,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",1,5.0,"['Metro Centro Médico', 'Huatabampo 333', '06720 México, D.F.', 'Mexico']",06720,"México, D.F.","{'latitude': 19.40737, 'longitude': -99.15757}",+52 55 6585 1151,[]
7434,Vegetariano Roma,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",1,3.0,"['Tuxpan 24', 'Col. Roma Sur', '06760 México, D.F.', 'Mexico']",06760,"México, D.F.","{'latitude': 19.40567, 'longitude': -99.16759}",+52 55 4444 3360,[]
7435,Le Pain Quotidien,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]",33,4.0,"['Oscar Wilde 30', 'Col. Chapultepéc Polanco', '11560 Ciudad de México, CDMX', 'Mexico']",11560,Ciudad de México,"{'latitude': 19.4306751390116, 'longitude': -99.1973824640458}",+52 55 5280 0759,[]
7436,Restaurante Tamayo,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mexican', 'title': 'Mexican'}]",17,3.5,"['Paseo de la Reforma 51', '06200 México, D.F.', 'Mexico']",06200,"México, D.F.","{'latitude': 19.4251370587429, 'longitude': -99.1820146448553}",+52 55 5211 2197,[]
7437,Wok This Way,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'wok', 'title': 'Wok'}, {'alias': 'chinese', 'title': 'Chinese'}]",5,3.0,"['Calle Córdoba 85', 'Col. Roma', '12000 Ciudad de México, CDMX', 'Mexico']",12000,Ciudad de México,"{'latitude': 19.4187665184216, 'longitude': -99.15868906198}",+52 55 5533 3994,[]
7438,La Otilia,"[{'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",31,4.0,"['Valladolid 76 A', 'Col. Roma Norte', '06700 México, D.F.', 'Mexico']",06700,"México, D.F.","{'latitude': 19.4189172, 'longitude': -99.1679392}",+52 55 5207 2546,[]
7439,Quesadillas Doña Lucha,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",10,4.5,"['Mercado de Coyoacán', 'Ignacio Allende 59', 'Local 323', '04100 México, D.F.', 'Mexico']",04100,"México, D.F.","{'latitude': 19.3551396, 'longitude': -99.1625801}",+52 55 5659 5820,[]
7440,Noah's Falafel House,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'vegan', 'title': 'Vegan'}]",2,3.5,"['Tampico 21', 'Col. Roma Norte', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.4193940598859, 'longitude': -99.175160746788}",+52 55 4755 5617,[]
7441,Páramo,"[{'alias': 'mexican', 'title': 'Mexican'}]",31,3.5,"['Av. Yucatán 84', 'Col. Roma Norte', '06700 México, D.F.', 'Mexico']",06700,"México, D.F.","{'latitude': 19.4142513, 'longitude': -99.16297}",+52 55 7095 7010,[]
7442,La Chicha,"[{'alias': 'mexican', 'title': 'Mexican'}]",21,4.0,"['Orizaba 171', 'Col. Roma', '06700 Cuidad de Mexico, CDMX', 'Mexico']",06700,Cuidad de Mexico,"{'latitude': 19.4145782, 'longitude': -99.1589624}",+52 55 5574 6625,[]
7444,Chetito Taco Urbano,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",9,4.5,"['Guanajuato 239', 'Col. Roma Norte', '06700 México, D.F.', 'Mexico']",06700,"México, D.F.","{'latitude': 19.41589, 'longitude': -99.16475}",+52 55 6798 1360,[]
7445,El Hidalguense,"[{'alias': 'mexican', 'title': 'Mexican'}]",59,4.0,"['Campeche 155', 'Col. Roma Sur', '06760 Ciudad de México, CDMX', 'Mexico']",06760,Ciudad de México,"{'latitude': 19.409862, 'longitude': -99.165205}",+52 55 5564 0538,[]
7446,Burger Bar Joint,"[{'alias': 'burgers', 'title': 'Burgers'}]",39,3.5,"['Álvaro Obregón 100', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.4181765, 'longitude': -99.1591605}",+52 55 5564 0924,[]
7447,Aló Vida Sana,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,5.0,"['Valladolid 15', '03310 Ciudad de Mexico, CDMX', 'Mexico']",03310,Ciudad de Mexico,"{'latitude': 19.4216965198966, 'longitude': -99.1687751018524}",+52 55 4292 2811,[]
7448,Ecorazon,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}]",1,5.0,"['Juan Escutia 24', 'Col. Condesa', '06140 Ciudad de México, CDMX', 'Mexico']",06140,Ciudad de México,"{'latitude': 19.413909257604, 'longitude': -99.172955006361}",+52 55 7033 8221,[]
7450,Rincón Argentino,"[{'alias': 'argentine', 'title': 'Argentine'}]",22,4.0,"['Presidente Masaryk 177', '11570 México, D.F.', 'Mexico']",11570,"México, D.F.","{'latitude': 19.431672, 'longitude': -99.188888}",+52 991 888 1357,[]
7451,100% Natural,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}]",2,3.5,"['Anillo Periferico Sur 4690', 'Col. Jardines del Pedrega', '04500 México, D.F.', 'Mexico']",04500,"México, D.F.","{'latitude': 19.3026637, 'longitude': -99.1908791}",+52 55 5424 3329,[]
7452,Peltre Lonchería,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]",21,4.0,"['Álvaro Obregón 85', 'Col. Roma Norte', '01120 México, D.F.', 'Mexico']",01120,"México, D.F.","{'latitude': 19.4187192829211, 'longitude': -99.1587618819458}",,[]
7453,El Correo Español,"[{'alias': 'spanish', 'title': 'Spanish'}]",7,3.5,"['Plaza de la República 55B', 'Col. Tabacalera', '06220 México, D.F.', 'Mexico']",06220,"México, D.F.","{'latitude': 19.4367424734475, 'longitude': -99.1554827928429}",+52 55 5535 9519,[]
7454,Amor Casero,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3,4.5,"['Querétaro 90', '10700 México, D.F.', 'Mexico']",10700,"México, D.F.","{'latitude': 19.4152575060963, 'longitude': -99.1587464172004}",,[]
7455,Nitrology,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}]",2,4.5,"['Frontera 99', 'Col. Roma Norte', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.42058, 'longitude': -99.15628}",,[]
7456,eno,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",20,4.0,"['Jalapa 118', 'Col Roma', '06700 Ciudad de México, CDMX', 'Mexico']",06700,Ciudad de México,"{'latitude': 19.4174310831951, 'longitude': -99.1609059271919}",,[]
7458,Sanborns de los Azulejos,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'localflavor', 'title': 'Local Flavor'}]",92,3.5,"['Casa de los Azulejos', 'Av. Francisco I. Madero 4', 'Centro Histórico', '06500 México, D.F.', 'Mexico']",06500,"México, D.F.","{'latitude': 19.434092, 'longitude': -99.140288}",+52 55 5512 1331,[]
7459,Nudo Negro,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",52,4.5,"['Zacatecas 139', 'Col. Roma', '06700 México, D.F.', 'Mexico']",06700,"México, D.F.","{'latitude': 19.4157508010586, 'longitude': -99.1606525518924}",+52 55 5564 5281,[]
7460,1/2 Luna,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",7,4.5,"['Florencia 68', 'Col. Juárez', '06600 México, D.F.', 'Mexico']",06600,"México, D.F.","{'latitude': 19.42356, 'longitude': -99.16584}",+52 55 5511 2777,[]
7461,Traspatio,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",32,3.5,"['Cordoba 81', 'Col. Roma Norte', '06700 Cuidad de México, CDMX', 'Mexico']",06700,Cuidad de México,"{'latitude': 19.419969, 'longitude': -99.159036}",+52 55 7678 3937,[]
7462,El Tívoli,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,3.5,"['Calz. Obrero Mundial 748', 'Col. Alamos', '03400 México, D.F.', 'Mexico']",03400,"México, D.F.","{'latitude': 19.4028722403785, 'longitude': -99.1390488401169}",+52 55 6132 3418,[]
7463,Giornale,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5,3.5,"['Paseo de las Palmas 820-B', 'Col. Lomas de Chapultepec', '11000 México, D.F.', 'Mexico']",11000,"México, D.F.","{'latitude': 19.4281373358612, 'longitude': -99.2171896490734}",+52 55 5540 4218,[]
7485,PUBLIC eat+drink,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",434,4.0,"['34 Holden St', 'North Adams, MA 01247']",01247,North Adams,"{'latitude': 42.700058, 'longitude': -73.1118079}",(413) 664-4444,['pickup']
7486,A-ok Berkshire BBQ,"[{'alias': 'bbq', 'title': 'Barbeque'}]",71,4.5,"['2601 Mass MoCA Way', 'North Adams, MA 01247']",01247,North Adams,"{'latitude': 42.7017006126745, 'longitude': -73.1138479803765}",(413) 398-5079,[]
7487,Trail House Kitchen & Bar,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",87,3.5,"['896 State Rd', 'North Adams, MA 01247']",01247,North Adams,"{'latitude': 42.7003099630627, 'longitude': -73.1668474897742}",(413) 412-1090,[]
7488,Brewhaha,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",21,4.0,"['437 West Main St', 'North Adams, MA 01247']",01247,North Adams,"{'latitude': 42.69909, 'longitude': -73.12997}",(413) 664-2020,[]
7489,The Break Room At Greylock Works,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",23,5.0,"['508 State Rd', 'North Adams, MA 01247']",01247,North Adams,"{'latitude': 42.698092, 'longitude': -73.152002}",(413) 346-4035,[]
7490,Mezze Bistro + Bar,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",153,4.0,"['777 Cold Spring Road Route 7', 'Williamstown, MA 01267']",01267,Williamstown,"{'latitude': 42.6973, 'longitude': -73.22639}",(413) 458-0123,[]
7491,Spice Root,"[{'alias': 'indpak', 'title': 'Indian'}]",103,4.0,"['23 Spring St', 'Williamstown, MA 01267']",01267,Williamstown,"{'latitude': 42.7113909, 'longitude': -73.204129}",(413) 458-5200,"['delivery', 'pickup']"
7492,blue mango,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'japanese', 'title': 'Japanese'}]",54,4.0,"['27 Spring St', 'Williamstown, MA 01267']",01267,Williamstown,"{'latitude': 42.7112949, 'longitude': -73.2041676}",(413) 458-0004,[]
7493,Renee's Diner,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",188,4.0,"['780 Massachusetts Ave', 'North Adams, MA 01247']",01247,North Adams,"{'latitude': 42.701341, 'longitude': -73.1422212}",(413) 664-2070,[]
7494,The Barn Kitchen & Bar,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",21,4.0,"['103 Spring St', 'Williamstown, MA 01267']",01267,Williamstown,"{'latitude': 42.708405, 'longitude': -73.2052743}",(978) 784-7602,[]
7495,Hot Tomatoes Neopolitan Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",80,4.0,"['100 Water St', 'Williamstown, MA 01267']",01267,Williamstown,"{'latitude': 42.7085494995117, 'longitude': -73.2002639770508}",(413) 458-2722,[]
7496,The Parlor Cafe,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",19,4.5,"['55 Union St', 'North Adams, MA 01247']",01247,North Adams,"{'latitude': 42.6912231, 'longitude': -73.1063552}",(413) 398-5667,[]
7497,Pappa Charlie's Deli,"[{'alias': 'delis', 'title': 'Delis'}]",51,4.0,"['28 Spring St', 'Williamstown, MA 01267']",01267,Williamstown,"{'latitude': 42.7113381028175, 'longitude': -73.2039139419794}",(413) 458-5969,[]
7498,Desperados,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",32,3.0,"['246 Main St', 'Williamstown, MA 01267']",01267,Williamstown,"{'latitude': 42.7022653, 'longitude': -73.1848694}",(413) 458-2100,[]
7499,Wild Oats Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",32,3.5,"['320 Main St', 'Williamstown, MA 01267']",01267,Williamstown,"{'latitude': 42.70334, 'longitude': -73.18677}",(413) 458-8060,[]
7500,Craft Food Barn,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",12,3.0,"['465 Curran Hwy', 'North Adams, MA 01247']",01247,North Adams,"{'latitude': 42.68742, 'longitude': -73.1106}",(413) 998-7777,[]
7502,Lickety-Split,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}]",23,3.0,"['87 Marshall St', 'North Adams, MA 01247']",01247,North Adams,"{'latitude': 42.7021799, 'longitude': -73.1137849}",(413) 663-3372,[]
7503,The Smoothie Spot,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",6,4.5,"['61 Spring St', 'Williamstown, MA 01267']",01267,Williamstown,"{'latitude': 42.7103402293627, 'longitude': -73.2045042685134}",(413) 458-7909,[]
7504,Golden Eagle Restaurant & Gift Shoppe,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}]",52,3.0,"['1935 Mohawk Trl', 'Clarksburg, MA 01247']",01247,Clarksburg,"{'latitude': 42.7093690129757, 'longitude': -73.0626602891234}",(413) 663-9834,[]
7505,Spoon,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}]",4,5.0,"['81 Spring St', 'Williamstown, MA 01267']",01267,Williamstown,"{'latitude': 42.710118, 'longitude': -73.204604}",(413) 458-6097,[]
7506,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1,1.0,"['384 Main St', 'Williamstown, MA 01267']",01267,Williamstown,"{'latitude': 42.7048670617733, 'longitude': -73.1884805757429}",(413) 458-7014,[]
7508,Cakes By Reba,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'catering', 'title': 'Caterers'}, {'alias': 'desserts', 'title': 'Desserts'}]",4,5.0,"['17 Palmer Ave', 'North Adams, MA 01247']",01247,North Adams,"{'latitude': 42.7046634525625, 'longitude': -73.1221751411392}",(413) 664-6496,[]
7513,Blue Door Market & Cafe,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",9,3.5,"['139 S Main St', 'Sheffield, MA 01257']",01257,Sheffield,"{'latitude': 42.103159, 'longitude': -73.3546993779793}",(413) 248-1223,[]
7516,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4,1.0,"['101 Church St', 'Unit 4', 'Canaan, CT 06018']",06018,Canaan,"{'latitude': 42.0264998659979, 'longitude': -73.3343232281038}",(860) 824-7404,[]
7536,Pleasant and Main,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'creperies', 'title': 'Creperies'}]",172,4.5,"['1063 Main St', 'Housatonic, MA 01236']",01236,Housatonic,"{'latitude': 42.2558373814533, 'longitude': -73.3685981023773}",(413) 274-6303,[]
7578,Siam Square,"[{'alias': 'thai', 'title': 'Thai'}]",76,3.0,"['290 Main St', 'Great Barrington, MA 01230']",01230,Great Barrington,"{'latitude': 42.1946555, 'longitude': -73.3623609}",(413) 644-9119,[]
7580,20 Railroad Public House,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",59,3.5,"['20 Railroad St', 'Great Barrington, MA 01230']",01230,Great Barrington,"{'latitude': 42.19478886635887, 'longitude': -73.3630922200561}",(413) 528-9345,[]
7589,Extra Special Teas,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'nonprofit', 'title': 'Community Service/Non-Profit'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",11,4.5,"['2 Elm St', 'Great Barrington, MA 01230']",01230,Great Barrington,"{'latitude': 42.1958, 'longitude': -73.36183}",(413) 429-6500,[]
7592,Thornewood Inn,"[{'alias': 'bedbreakfast', 'title': 'Bed & Breakfast'}, {'alias': 'newamerican', 'title': 'American (New)'}]",21,4.0,"['453 Stockbridge Rd', 'Great Barrington, MA 01230']",01230,Great Barrington,"{'latitude': 42.221102, 'longitude': -73.343143}",(413) 528-3828,[]
7599,Shiro kitchen and Asian market,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",49,3.5,"['105 Stockbridge Rd', 'Great Barrington, MA 01230']",01230,Great Barrington,"{'latitude': 42.20428, 'longitude': -73.34736}",(413) 528-1898,[]
7601,Berkshire Food Co-op,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",35,4.0,"['34 Bridge St', 'Great Barrington, MA 01230']",01230,Great Barrington,"{'latitude': 42.19337768, 'longitude': -73.36214166}",(413) 528-9697,[]
7606,Bizen Gourmet Japanese Cuisine & Sushi Bar,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",150,3.0,"['17 Railroad St', 'Great Barrington, MA 01230']",01230,Great Barrington,"{'latitude': 42.1946224810561, 'longitude': -73.3629634583339}",(413) 528-4343,[]
7608,SoCo Creamery,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",149,4.5,"['5 Railroad St', 'Great Barrington, MA 01230']",01230,Great Barrington,"{'latitude': 42.1945614193319, 'longitude': -73.3631164994751}",(413) 644-9866,[]
7619,Manhattan Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",31,3.5,"['490 Main St', 'Great Barrington, MA 01230']",01230,Great Barrington,"{'latitude': 42.188658, 'longitude': -73.364821}",(413) 528-2550,[]
7632,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",8,1.5,"['323 Main St', 'Great Barrington, MA 01230']",01230,Great Barrington,"{'latitude': 42.1938059115247, 'longitude': -73.3625156070141}",(413) 528-6664,[]
7813,Hillsdale House,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'pizza', 'title': 'Pizza'}]",15,4.0,"['1 Anthony St', 'Hillsdale, NY 12529']",12529,Hillsdale,"{'latitude': 42.1787744193311, 'longitude': -73.5255420033364}",(518) 325-7111,[]
7849,Four Brothers Pizza Inns,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",21,3.5,"['2828 Rt 23', 'Hillsdale, NY 12529']",12529,Hillsdale,"{'latitude': 42.1813725, 'longitude': -73.5107998}",(518) 325-7300,[]
7891,Greens Restaurant,"[{'alias': 'newamerican', 'title': 'American (New)'}]",34,4.0,"['44 Golf Course Rd', 'Copake Country Club', 'Copake Lake, NY 12521']",12521,Copake Lake,"{'latitude': 42.152018, 'longitude': -73.600865}",(518) 325-0019,[]
7897,Harney and Sons,"[{'alias': 'tea', 'title': 'Tea Rooms'}]",4,5.0,"['13 Main St', 'Millerton, NY 12546']",12546,Millerton,"{'latitude': 41.953216, 'longitude': -73.512006}",(518) 789-2121,[]
7900,Main St Goodness,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",34,4.0,"['20 Main St', 'Chatham, NY 12037']",12037,Chatham,"{'latitude': 42.36278, 'longitude': -73.59623}",(518) 392-2988,"['pickup', 'delivery']"
7902,McEnroe Organic Farm Market,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",30,4.5,"['5409 Rte 22', 'Millerton, NY 12546']",12546,Millerton,"{'latitude': 41.897709, 'longitude': -73.534713}",(518) 789-4191,[]
7905,Magdalena's,"[{'alias': 'mexican', 'title': 'Mexican'}]",43,4.5,"['3018 Main St', 'Valatie, NY 12184']",12184,Valatie,"{'latitude': 42.413146, 'longitude': -73.677322}",(518) 758-1127,['delivery']
7906,Chatham Brewing,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",77,4.0,"['59 Main St', 'Chatham, NY 12037']",12037,Chatham,"{'latitude': 42.363278912698, 'longitude': -73.5951997200615}",(518) 697-0059,"['delivery', 'pickup']"
7911,Sweet William's Coffee Shop & Bakery,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",38,4.5,"['17 Main St', 'Salisbury, CT 06068']",06068,Salisbury,"{'latitude': 41.982328, 'longitude': -73.422785}",(860) 435-3005,[]
